,ft_hash,topic,livefyre_id
172,057129e-69ab-3a62-9d1b-720692b38edb,Russia,MDU3MTI5ZS02OWFiLTNhNjItOWQxYi03MjA2OTJiMzhlZGI.
173,43f1b83c-7b59-11e6-b837-eb4b4333ee43,Russia,NDNmMWI4M2MtN2I1OS0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
174,2d40e5c2-7b1d-11e6-ae24-f193b105145,Russia,MmQ0MGU1YzItN2IxZC0xMWU2LWFlMjQtZjE5M2IxMDUxNDU.
175,47f464c-7b2d-11e6-ae24-f193b105145,Russia,NDdmNDY0Yy03YjJkLTExZTYtYWUyNC1mMTkzYjEwNTE0NQ..
176,d0cb3664-7a89-11e6-b837-eb4b4333ee43,Russia,ZDBjYjM2NjQtN2E4OS0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
177,19e8e466-7a73-11e6-b837-eb4b4333ee43,Russia,MTllOGU0NjYtN2E3My0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
178,032ad0ec-7b11-11e6-ae24-f193b105145,Russia,MDMyYWQwZWMtN2IxMS0xMWU2LWFlMjQtZjE5M2IxMDUxNDU.
179,97cfdc3-e384-3535-96c1-d23fafdeb277,Russia,OTdjZmRjMy1lMzg0LTM1MzUtOTZjMS1kMjNmYWZkZWIyNzc.
180,1b02bb34-9350-3751-a6e1-153b3b06b424,Russia,MWIwMmJiMzQtOTM1MC0zNzUxLWE2ZTEtMTUzYjNiMDZiNDI0
181,33fd54ae-7046-11e6-a0c9-1365ce54b926,Russia,MzNmZDU0YWUtNzA0Ni0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
182,a1c1d3a2-7ad2-11e6-ae24-f193b105145,Russia,YTFjMWQzYTItN2FkMi0xMWU2LWFlMjQtZjE5M2IxMDUxNDU.
183,f0726136-7acf-11e6-ae24-f193b105145,Russia,ZjA3MjYxMzYtN2FjZi0xMWU2LWFlMjQtZjE5M2IxMDUxNDU.
184,33a3ad9f-7bf3-34b1-aee8-14ce40512b35,Russia,MzNhM2FkOWYtN2JmMy0zNGIxLWFlZTgtMTRjZTQwNTEyYjM1
185,2621f290-7a96-11e6-b837-eb4b4333ee43,Russia,MjYyMWYyOTAtN2E5Ni0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
186,7b5fd3f-c315-3ead-abb9-1e2a05c451a6,Russia,N2I1ZmQzZi1jMzE1LTNlYWQtYWJiOS0xZTJhMDVjNDUxYTY.
187,96abc310-7a6e-11e6-ae24-f193b105145,Russia,OTZhYmMzMTAtN2E2ZS0xMWU2LWFlMjQtZjE5M2IxMDUxNDU.
188,9ac0cfe4-7a97-11e6-ae24-f193b105145,Russia,OWFjMGNmZTQtN2E5Ny0xMWU2LWFlMjQtZjE5M2IxMDUxNDU.
189,80c6e51a-4ccf-11e6-88c5-db83e98a590a,Russia,ODBjNmU1MWEtNGNjZi0xMWU2LTg4YzUtZGI4M2U5OGE1OTBh
190,69bffd96-7a7b-11e6-b837-eb4b4333ee43,Russia,NjliZmZkOTYtN2E3Yi0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
191,06531ab2-7a68-11e6-b837-eb4b4333ee43,Russia,MDY1MzFhYjItN2E2OC0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
192,96838928-7a86-11e6-b837-eb4b4333ee43,Russia,OTY4Mzg5MjgtN2E4Ni0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
193,d110aebd-87a2-301c-aba4-6316121c55d1,Russia,ZDExMGFlYmQtODdhMi0zMDFjLWFiYTQtNjMxNjEyMWM1NWQx
194,8c4e00bc-7a29-11e6-b837-eb4b4333ee43,Russia,OGM0ZTAwYmMtN2EyOS0xMWU2LWI4MzctZWI0YjQzMzNlZTQz
195,5663bb1b-aaf3-31df-9ac8-2407322d0c63,Russia,NTY2M2JiMWItYWFmMy0zMWRmLTlhYzgtMjQwNzMyMmQwYzYz
196,06dfd998-79b4-11e6-97ae-647294649b28,Russia,MDZkZmQ5OTgtNzliNC0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
197,a20743c2-79da-11e6-97ae-647294649b28,Russia,YTIwNzQzYzItNzlkYS0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
198,85549652-79d1-11e6-97ae-647294649b28,Russia,ODU1NDk2NTItNzlkMS0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
199,d8992f2c-79a3-11e6-a0c6-39e2633162d5,Russia,ZDg5OTJmMmMtNzlhMy0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
200,39c9130-7990-11e6-a0c6-39e2633162d5,Russia,MzljOTEzMC03OTkwLTExZTYtYTBjNi0zOWUyNjMzMTYyZDU.
202,751a25a7-5fe3-35cb-bcbb-4b53c554a77b,Russia,NzUxYTI1YTctNWZlMy0zNWNiLWJjYmItNGI1M2M1NTRhNzdi
203,2499c808-9f25-3fb0-ba6b-4b07bfeeb6a6,Russia,MjQ5OWM4MDgtOWYyNS0zZmIwLWJhNmItNGIwN2JmZWViNmE2
204,d1cd5bbe-78b8-11e6-97ae-647294649b28,Russia,ZDFjZDViYmUtNzhiOC0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
205,7f641f4-78d7-11e6-a0c6-39e2633162d5,Russia,N2Y2NDFmNC03OGQ3LTExZTYtYTBjNi0zOWUyNjMzMTYyZDU.
206,72ea1eb0-7512-11e6-bf48-b372cdb1043a,Russia,NzJlYTFlYjAtNzUxMi0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
207,75d20bda-78f8-11e6-97ae-647294649b28,Russia,NzVkMjBiZGEtNzhmOC0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
208,719b0496-78de-11e6-97ae-647294649b28,Russia,NzE5YjA0OTYtNzhkZS0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
209,95f67c2c-7905-11e6-a0c6-39e2633162d5,Russia,OTVmNjdjMmMtNzkwNS0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
210,4055d944-78cd-11e6-a0c6-39e2633162d5,Russia,NDA1NWQ5NDQtNzhjZC0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
211,f5be612a-78d2-11e6-a0c6-39e2633162d5,Russia,ZjViZTYxMmEtNzhkMi0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
212,dc9506c-78d2-11e6-97ae-647294649b28,Russia,ZGM5NTA2Yy03OGQyLTExZTYtOTdhZS02NDcyOTQ2NDliMjg.
213,9d8fd9cc-76eb-11e6-bf48-b372cdb1043a,Russia,OWQ4ZmQ5Y2MtNzZlYi0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
214,3ee6c574-7836-11e6-a0c6-39e2633162d5,Russia,M2VlNmM1NzQtNzgzNi0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
215,821b516d-4f01-31c0-9530-426386edaa09,Russia,ODIxYjUxNmQtNGYwMS0zMWMwLTk1MzAtNDI2Mzg2ZWRhYTA5
216,4a8750f4-74e6-11e6-b60a-de4532d5ea35,Russia,NGE4NzUwZjQtNzRlNi0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
217,b8158788-767d-11e6-b60a-de4532d5ea35,Russia,YjgxNTg3ODgtNzY3ZC0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
218,918e30ec-78ad-11e6-97ae-647294649b28,Russia,OTE4ZTMwZWMtNzhhZC0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
219,d1810bd4-77e5-11e6-97ae-647294649b28,Russia,ZDE4MTBiZDQtNzdlNS0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
220,67133890-7820-11e6-97ae-647294649b28,Russia,NjcxMzM4OTAtNzgyMC0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
221,8a602ec4-711e-11e6-a0c9-1365ce54b926,Russia,OGE2MDJlYzQtNzExZS0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
222,67053b3e-7837-11e6-a0c6-39e2633162d5,Russia,NjcwNTNiM2UtNzgzNy0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
223,817e7640-77fd-11e6-97ae-647294649b28,Russia,ODE3ZTc2NDAtNzdmZC0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
224,1212feb0-7696-11e6-bf48-b372cdb1043a,Russia,MTIxMmZlYjAtNzY5Ni0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
225,69f1224c-7817-11e6-97ae-647294649b28,Russia,NjlmMTIyNGMtNzgxNy0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
226,9464071e-7809-11e6-97ae-647294649b28,Russia,OTQ2NDA3MWUtNzgwOS0xMWU2LTk3YWUtNjQ3Mjk0NjQ5YjI4
227,bb2a7210-7747-11e6-a0c6-39e2633162d5,Russia,YmIyYTcyMTAtNzc0Ny0xMWU2LWEwYzYtMzllMjYzMzE2MmQ1
228,aa33a83c-76e3-11e6-b60a-de4532d5ea35,Russia,YWEzM2E4M2MtNzZlMy0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
229,887bf362-c009-3ecc-97a5-28ad66bc99ad,Russia,ODg3YmYzNjItYzAwOS0zZWNjLTk3YTUtMjhhZDY2YmM5OWFk
230,93e3b91e-7689-11e6-b60a-de4532d5ea35,Russia,OTNlM2I5MWUtNzY4OS0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
231,13bd512-768f-11e6-b60a-de4532d5ea35,Russia,MTNiZDUxMi03NjhmLTExZTYtYjYwYS1kZTQ1MzJkNWVhMzU.
232,55d1e97a-75bc-11e6-bf48-b372cdb1043a,Russia,NTVkMWU5N2EtNzViYy0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
233,62d72550-7683-11e6-bf48-b372cdb1043a,Russia,NjJkNzI1NTAtNzY4My0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
234,f572fbee-7428-11e6-bf48-b372cdb1043a,Russia,ZjU3MmZiZWUtNzQyOC0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
235,573fd7fa-7449-11e6-b60a-de4532d5ea35,Russia,NTczZmQ3ZmEtNzQ0OS0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
237,a6816279-bdba-33c5-84ad-cec06c441ca1,Russia,YTY4MTYyNzktYmRiYS0zM2M1LTg0YWQtY2VjMDZjNDQxY2Ex
238,d4d53278-7511-11e6-b60a-de4532d5ea35,Russia,ZDRkNTMyNzgtNzUxMS0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
239,9f48ad0a-75df-11e6-b60a-de4532d5ea35,Russia,OWY0OGFkMGEtNzVkZi0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
240,9e46598-75d7-11e6-b60a-de4532d5ea35,Russia,OWU0NjU5OC03NWQ3LTExZTYtYjYwYS1kZTQ1MzJkNWVhMzU.
241,30d6d69a-75c5-11e6-bf48-b372cdb1043a,Russia,MzBkNmQ2OWEtNzVjNS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
242,d4d76428-7569-11e6-bf48-b372cdb1043a,Russia,ZDRkNzY0MjgtNzU2OS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
243,63b12286-8561-3820-8f25-22d2306ed7d8,Russia,NjNiMTIyODYtODU2MS0zODIwLThmMjUtMjJkMjMwNmVkN2Q4
244,a3907e70-7507-11e6-bf48-b372cdb1043a,Russia,YTM5MDdlNzAtNzUwNy0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
245,310faf9-42f6-3086-820c-edc04d096f0a,Russia,MzEwZmFmOS00MmY2LTMwODYtODIwYy1lZGMwNGQwOTZmMGE.
246,a44d057a-751d-11e6-bf48-b372cdb1043a,Russia,YTQ0ZDA1N2EtNzUxZC0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
247,1fc5cab2-74f5-11e6-b60a-de4532d5ea35,Russia,MWZjNWNhYjItNzRmNS0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
248,817ed09e-6f89-11e6-a0c9-1365ce54b926,Russia,ODE3ZWQwOWUtNmY4OS0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
249,37b90fec-74fc-11e6-bf48-b372cdb1043a,Russia,MzdiOTBmZWMtNzRmYy0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
250,94c679fc-7418-11e6-b60a-de4532d5ea35,Russia,OTRjNjc5ZmMtNzQxOC0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
251,2ac3e410-74ed-11e6-b60a-de4532d5ea35,Russia,MmFjM2U0MTAtNzRlZC0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
252,8ce576f4-74ed-11e6-b60a-de4532d5ea35,Russia,OGNlNTc2ZjQtNzRlZC0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
253,da29eb88-74df-11e6-bf48-b372cdb1043a,Russia,ZGEyOWViODgtNzRkZi0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
254,1c781a38-743f-11e6-b60a-de4532d5ea35,Russia,MWM3ODFhMzgtNzQzZi0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
255,4c9743a8-74e2-11e6-b60a-de4532d5ea35,Russia,NGM5NzQzYTgtNzRlMi0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
256,862d00c8-7436-11e6-b60a-de4532d5ea35,Russia,ODYyZDAwYzgtNzQzNi0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
257,17f6ab52-7456-11e6-b60a-de4532d5ea35,Russia,MTdmNmFiNTItNzQ1Ni0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
258,dd65dc0-7440-11e6-bf48-b372cdb1043a,Russia,ZGQ2NWRjMC03NDQwLTExZTYtYmY0OC1iMzcyY2RiMTA0M2E.
259,23141a24-743d-11e6-bf48-b372cdb1043a,Russia,MjMxNDFhMjQtNzQzZC0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
260,1b84cf9c-7415-11e6-bf48-b372cdb1043a,Russia,MWI4NGNmOWMtNzQxNS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
261,a9740cb8-742a-11e6-bf48-b372cdb1043a,Russia,YTk3NDBjYjgtNzQyYS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
262,ae622934-28f1-3ada-8689-2abfb0bcdb,Russia,YWU2MjI5MzQtMjhmMS0zYWRhLTg2ODktMmFiZmIwYmNkYg..
263,f39b0406-cc56-3703-be19-c08d47ab0d96,Russia,ZjM5YjA0MDYtY2M1Ni0zNzAzLWJlMTktYzA4ZDQ3YWIwZDk2
264,a9eee9d8-34a5-368f-9d6f-1623b2b0df1,Russia,YTllZWU5ZDgtMzRhNS0zNjhmLTlkNmYtMTYyM2IyYjBkZjE.
265,515126ea-7111-11e6-9ac1-1055824ca907,Russia,NTE1MTI2ZWEtNzExMS0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
266,4c15a264-7413-11e6-bf48-b372cdb1043a,Russia,NGMxNWEyNjQtNzQxMy0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
267,45bde9f9-2284-3093-b67b-2187b437b527,Russia,NDViZGU5ZjktMjI4NC0zMDkzLWI2N2ItMjE4N2I0MzdiNTI3
269,b2d36ff0-7331-11e6-bf48-b372cdb1043a,Russia,YjJkMzZmZjAtNzMzMS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
270,1d651fcc-daaa-3e30-a5a0-8d0306c3fcf0,Russia,MWQ2NTFmY2MtZGFhYS0zZTMwLWE1YTAtOGQwMzA2YzNmY2Yw
271,7c259a2e-73c1-11e6-bf48-b372cdb1043a,Russia,N2MyNTlhMmUtNzNjMS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
272,683b321b-f9b4-3335-9a1b-f11fd674b5cf,Russia,NjgzYjMyMWItZjliNC0zMzM1LTlhMWItZjExZmQ2NzRiNWNm
273,581fd4ca-734c-11e6-b60a-de4532d5ea35,Russia,NTgxZmQ0Y2EtNzM0Yy0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
274,1377cfaa-738b-11e6-bf48-b372cdb1043a,Russia,MTM3N2NmYWEtNzM4Yi0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
275,13864624-7314-11e6-b60a-de4532d5ea35,Russia,MTM4NjQ2MjQtNzMxNC0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
276,92b23c8e-7349-11e6-bf48-b372cdb1043a,Russia,OTJiMjNjOGUtNzM0OS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
277,ac8bad0a-7364-11e6-bf48-b372cdb1043a,Russia,YWM4YmFkMGEtNzM2NC0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
278,349a8fd2-7364-11e6-bf48-b372cdb1043a,Russia,MzQ5YThmZDItNzM2NC0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
279,444d9aec-27f2-366e-a6d1-2948b390a2e2,Russia,NDQ0ZDlhZWMtMjdmMi0zNjZlLWE2ZDEtMjk0OGIzOTBhMmUy
280,758b3886-6f57-11e6-a0c9-1365ce54b926,Russia,NzU4YjM4ODYtNmY1Ny0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
281,f53f5096-7036-11e6-9ac1-1055824ca907,Russia,ZjUzZjUwOTYtNzAzNi0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
282,8e6fb8a6-f33e-3991-9e05-309dc66d93d1,Russia,OGU2ZmI4YTYtZjMzZS0zOTkxLTllMDUtMzA5ZGM2NmQ5M2Qx
284,5da12b14-66b7-3a53-a58c-98f47b3c0f54,Russia,NWRhMTJiMTQtNjZiNy0zYTUzLWE1OGMtOThmNDdiM2MwZjU0
285,4770eb1-1357-3090-921e-865b65ff0e1,Russia,NDc3MGViMS0xMzU3LTMwOTAtOTIxZS04NjViNjVmZjBlMQ..
286,70de98-72aa-11e6-b60a-de4532d5ea35,Russia,NzBkZTk4LTcyYWEtMTFlNi1iNjBhLWRlNDUzMmQ1ZWEzNQ..
287,92f20992-7112-11e6-a0c9-1365ce54b926,Russia,OTJmMjA5OTItNzExMi0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
288,59f346c2-710f-11e6-a0c9-1365ce54b926,Russia,NTlmMzQ2YzItNzEwZi0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
289,6ada87ba-716f-11e6-a0c9-1365ce54b926,Russia,NmFkYTg3YmEtNzE2Zi0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
290,30b50798-dce3-30de-a931-91a1b2d4e141,Russia,MzBiNTA3OTgtZGNlMy0zMGRlLWE5MzEtOTFhMWIyZDRlMTQx
291,70194398-7286-11e6-b60a-de4532d5ea35,Russia,NzAxOTQzOTgtNzI4Ni0xMWU2LWI2MGEtZGU0NTMyZDVlYTM1
292,bb5bbf9e-70dc-11e6-a0c9-1365ce54b926,Russia,YmI1YmJmOWUtNzBkYy0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
293,aeb283f2-71b5-11e6-bf48-b372cdb1043a,Russia,YWViMjgzZjItNzFiNS0xMWU2LWJmNDgtYjM3MmNkYjEwNDNh
294,d75de2fa-37be-11e6-a780-b48ed7b6126f,Russia,ZDc1ZGUyZmEtMzdiZS0xMWU2LWE3ODAtYjQ4ZWQ3YjYxMjZm
295,837e9c46-6dfc-11e6-a0c9-1365ce54b926,Russia,ODM3ZTljNDYtNmRmYy0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
297,70857b82-7121-11e6-9ac1-1055824ca907,Russia,NzA4NTdiODItNzEyMS0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
298,fd9b1590-6f91-11e6-a0c9-1365ce54b926,Russia,ZmQ5YjE1OTAtNmY5MS0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
299,7187777a-70e4-11e6-9ac1-1055824ca907,Russia,NzE4Nzc3N2EtNzBlNC0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
300,1d88e5ac-7b9b-33ae-9c3f-f706d522d3ad,Russia,MWQ4OGU1YWMtN2I5Yi0zM2FlLTljM2YtZjcwNmQ1MjJkM2Fk
301,4776dd7e-34bb-3556-a032-a549e9aed8e1,Russia,NDc3NmRkN2UtMzRiYi0zNTU2LWEwMzItYTU0OWU5YWVkOGUx
302,38f1f9b8-6eb3-11e6-9ac1-1055824ca907,Russia,MzhmMWY5YjgtNmViMy0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
303,a94f2d8-70ef-11e6-a0c9-1365ce54b926,Russia,YTk0ZjJkOC03MGVmLTExZTYtYTBjOS0xMzY1Y2U1NGI5MjY.
304,856a8bc-6fd3-11e6-a0c9-1365ce54b926,Russia,ODU2YThiYy02ZmQzLTExZTYtYTBjOS0xMzY1Y2U1NGI5MjY.
305,13982620-6fd4-11e6-a0c9-1365ce54b926,Russia,MTM5ODI2MjAtNmZkNC0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
306,827e8b4b-8f06-36cb-88ec-4e2494038ff8,Russia,ODI3ZThiNGItOGYwNi0zNmNiLTg4ZWMtNGUyNDk0MDM4ZmY4
307,84ef11c8-70cc-11e6-a0c9-1365ce54b926,Russia,ODRlZjExYzgtNzBjYy0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
308,0de7c062-eb1a-354d-8aaf-8d9303bfb84f,Russia,MGRlN2MwNjItZWIxYS0zNTRkLThhYWYtOGQ5MzAzYmZiODRm
309,43e38f42-7077-11e6-9ac1-1055824ca907,Russia,NDNlMzhmNDItNzA3Ny0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
310,f0382438-7045-11e6-a0c9-1365ce54b926,Russia,ZjAzODI0MzgtNzA0NS0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
311,5b46f39c-7057-11e6-9ac1-1055824ca907,Russia,NWI0NmYzOWMtNzA1Ny0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
312,36cf97e-f0fd-3f95-befb-65bee477e775,Russia,MzZjZjk3ZS1mMGZkLTNmOTUtYmVmYi02NWJlZTQ3N2U3NzU.
313,5be85638-9f2e-30c5-9980-9108f53cc507,Russia,NWJlODU2MzgtOWYyZS0zMGM1LTk5ODAtOTEwOGY1M2NjNTA3
314,6be443bc-6fdf-11e6-9ac1-1055824ca907,Russia,NmJlNDQzYmMtNmZkZi0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
315,0950dbb6-6403-3b58-948d-eee8ec42765a,Russia,MDk1MGRiYjYtNjQwMy0zYjU4LTk0OGQtZWVlOGVjNDI3NjVh
316,4a36612b-de33-3092-b271-1f9e441be932,Russia,NGEzNjYxMmItZGUzMy0zMDkyLWIyNzEtMWY5ZTQ0MWJlOTMy
317,1e86aa76-6fd3-11e6-a0c9-1365ce54b926,Russia,MWU4NmFhNzYtNmZkMy0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
318,07e7a3ce-1e2c-38b7-82de-33a2de8ba734,Russia,MDdlN2EzY2UtMWUyYy0zOGI3LTgyZGUtMzNhMmRlOGJhNzM0
319,56073e08-4484-39a8-89e0-ad5769f6f428,Russia,NTYwNzNlMDgtNDQ4NC0zOWE4LTg5ZTAtYWQ1NzY5ZjZmNDI4
320,747c8ca2-6c1c-39f2-b7ae-ce214e33e5d2,Russia,NzQ3YzhjYTItNmMxYy0zOWYyLWI3YWUtY2UyMTRlMzNlNWQy
321,810b4510-6ea4-11e6-9ac1-1055824ca907,Russia,ODEwYjQ1MTAtNmVhNC0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
322,7686f472-79f5-35cb-ac45-1994c07acc90,Russia,NzY4NmY0NzItNzlmNS0zNWNiLWFjNDUtMTk5NGMwN2FjYzkw
323,221383b2-9dd7-3f06-bc02-97256c8f455,Russia,MjIxMzgzYjItOWRkNy0zZjA2LWJjMDItOTcyNTZjOGY0NTU.
324,7e65a218-6ef6-11e6-a0c9-1365ce54b926,Russia,N2U2NWEyMTgtNmVmNi0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
325,9fb246b0-6ebf-11e6-a0c9-1365ce54b926,Russia,OWZiMjQ2YjAtNmViZi0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
326,7d694466-6e81-11e6-9ac1-1055824ca907,Russia,N2Q2OTQ0NjYtNmU4MS0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
327,d3d010bc-6e9c-11e6-a0c9-1365ce54b926,Russia,ZDNkMDEwYmMtNmU5Yy0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
328,be6e602a-6eab-11e6-a0c9-1365ce54b926,Russia,YmU2ZTYwMmEtNmVhYi0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
329,6252f024-6eb7-11e6-9ac1-1055824ca907,Russia,NjI1MmYwMjQtNmViNy0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
330,786d2ff2-6eb5-11e6-a0c9-1365ce54b926,Russia,Nzg2ZDJmZjItNmViNS0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
331,46e8c00-6b72-11e6-ae5b-a7cc5dd5a28,Russia,NDZlOGMwMC02YjcyLTExZTYtYWU1Yi1hN2NjNWRkNWEyOA..
332,dfe9cc19-0cc7-388f-9330-3a88563f95bd,Russia,ZGZlOWNjMTktMGNjNy0zODhmLTkzMzAtM2E4ODU2M2Y5NWJk
333,4ac8f950-6e24-11e6-9ac1-1055824ca907,Russia,NGFjOGY5NTAtNmUyNC0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
334,99d3b12-6b96-11e6-a0b1-d87a9fea034f,Russia,OTlkM2IxMi02Yjk2LTExZTYtYTBiMS1kODdhOWZlYTAzNGY.
335,9ad15a18-6e02-11e6-9ac1-1055824ca907,Russia,OWFkMTVhMTgtNmUwMi0xMWU2LTlhYzEtMTA1NTgyNGNhOTA3
336,26974986-6dea-11e6-a0c9-1365ce54b926,Russia,MjY5NzQ5ODYtNmRlYS0xMWU2LWEwYzktMTM2NWNlNTRiOTI2
337,2d39d648-6b8b-11e6-ae5b-a7cc5dd5a28,Russia,MmQzOWQ2NDgtNmI4Yi0xMWU2LWFlNWItYTdjYzVkZDVhMjg.
338,47e0e6ce-8444-3356-bf21-a6e051627b79,Russia,NDdlMGU2Y2UtODQ0NC0zMzU2LWJmMjEtYTZlMDUxNjI3Yjc5
339,0a390393-d6f2-30fe-b025-bf5c385d649d,Russia,MGEzOTAzOTMtZDZmMi0zMGZlLWIwMjUtYmY1YzM4NWQ2NDlk
340,1d66f968-6acc-11e6-ae5b-a7cc5dd5a28,Russia,MWQ2NmY5NjgtNmFjYy0xMWU2LWFlNWItYTdjYzVkZDVhMjg.
341,98078d0-6ae7-11e6-a0b1-d87a9fea034f,Russia,OTgwNzhkMC02YWU3LTExZTYtYTBiMS1kODdhOWZlYTAzNGY.
342,fc747918-6b90-11e6-a0b1-d87a9fea034f,Russia,ZmM3NDc5MTgtNmI5MC0xMWU2LWEwYjEtZDg3YTlmZWEwMzRm
343,75fdb856-6b0c-11e6-ae5b-a7cc5dd5a28,Russia,NzVmZGI4NTYtNmIwYy0xMWU2LWFlNWItYTdjYzVkZDVhMjg.
344,d89d55ae-6b73-11e6-a0b1-d87a9fea034f,Russia,ZDg5ZDU1YWUtNmI3My0xMWU2LWEwYjEtZDg3YTlmZWEwMzRm
345,9c4af2a8-6855-11e6-a0b1-d87a9fea034f,Russia,OWM0YWYyYTgtNjg1NS0xMWU2LWEwYjEtZDg3YTlmZWEwMzRm
346,7fbf5b4a-6875-11e6-ae5b-a7cc5dd5a28,Russia,N2ZiZjViNGEtNjg3NS0xMWU2LWFlNWItYTdjYzVkZDVhMjg.
